[2025-01-22 11:23:57,605] [140364778587968] DEBUG	logging.py - wrapper:135 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input.py[11]:get_inventory_path() = /usr/local/qai/inventory/models/best_model.pth
[2025-01-22 11:23:57,642] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input.py[19]:get_inventory_path(<ait_sdk.common.files.ait_input.AITInput object at 0x7fa903fd7160>,dataset_for_verification)
[2025-01-22 11:23:57,643] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input.py[131]:_find_value(<ait_sdk.common.files.ait_input.AITInput object at 0x7fa903fd7160>,Inventories,dataset_for_verification)
[2025-01-22 11:23:57,643] [140364778587968] DEBUG	logging.py - wrapper:135 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input.py[131]:_find_value() = /usr/local/qai/inventory/dataset_house_price/rf_housing.csv
[2025-01-22 11:23:57,643] [140364778587968] DEBUG	logging.py - wrapper:135 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input.py[19]:get_inventory_path() = /usr/local/qai/inventory/dataset_house_price/rf_housing.csv
[2025-01-22 11:23:57,700] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input.py[24]:get_method_param_value(<ait_sdk.common.files.ait_input.AITInput object at 0x7fa903fd7160>,target_variable)
[2025-01-22 11:23:57,701] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input.py[95]:_find_value(<ait_sdk.common.files.ait_input.AITInput object at 0x7fa903fd7160>,MethodParams,target_variable)
[2025-01-22 11:23:57,701] [140364778587968] DEBUG	logging.py - wrapper:135 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input.py[95]:_find_value() = median_house_value
[2025-01-22 11:23:57,701] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest.py[101]:get_ait_parameter_type(<ait_sdk.common.files.ait_manifest.AITManifest object at 0x7fa903fd7100>,target_variable)
[2025-01-22 11:23:57,701] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest.py[150]:_find_path(<ait_sdk.common.files.ait_manifest.AITManifest object at 0x7fa903fd7100>)
[2025-01-22 11:23:57,701] [140364778587968] DEBUG	logging.py - wrapper:135 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest.py[150]:_find_path() = str
